Capacitance,Inductance,Resonance Frequency
1.11E-15,9.61941E-09,48706207815
1.20E-15,8.73525E-09,49157728631
1.07E-15,9.53354E-09,49831169137
1.04E-15,9.65132E-09,50235430325
9.86E-16,9.14183E-09,53010885267
8.97E-16,9.06834E-09,55803307738
8.38E-16,8.87328E-09,58365482860
1.11E-15,8.91538E-09,50592808922
9.58E-16,9.78553E-09,51981069355
1.08E-15,1.15691E-08,45025454949
8.18E-16,8.45448E-09,60520145935
6.00E-16,9.60335E-09,66302983302
1.64E-15,8.35471E-09,42996452625
8.29E-16,9.66397E-09,56229614789
7.77E-16,8.67978E-09,61285166773
1.24E-15,8.67269E-09,48532480559
9.14E-16,1.12057E-08,49730955386
7.89E-16,8.80733E-09,60375340091
6.88E-16,1.12931E-08,57097802218
7.42E-16,1.02111E-08,57820422328
1.09E-15,9.74787E-09,48826104753
4.35E-16,1.11478E-08,72273721663
9.63E-16,8.92799E-09,54278776486
1.02E-15,8.48015E-09,54115081220
1.01E-15,8.7225E-09,53621500043
1.23E-15,9.49668E-09,46567355694
9.85E-16,8.35946E-09,55464217463
1.22E-15,1.11872E-08,43080293079
7.30E-16,9.17846E-09,61485647346
2.07E-15,9.38032E-09,36118203151
9.49E-16,9.15463E-09,53996616153
1.11E-15,8.6082E-09,51487570313
1.03E-15,8.42568E-09,54025516592
7.45E-16,9.4178E-09,60085167486
1.22E-15,8.60386E-09,49123970096
8.83E-16,8.90411E-09,56760281636
1.01E-15,9.95555E-09,50191119518
3.43E-16,8.44595E-09,93507983572
5.30E-16,1.07428E-08,66699664907
8.51E-16,9.84962E-09,54972503510
9.67E-16,8.65801E-09,55004460389
7.42E-16,9.38706E-09,60304999363
1.28E-15,9.2591E-09,46230735051
6.88E-16,9.11782E-09,63544845102
1.22E-15,8.53075E-09,49334017479
9.00E-16,8.93347E-09,56129191133
8.80E-16,8.86335E-09,56987545626
7.78E-16,9.5824E-09,58289893747
8.88E-16,9.38928E-09,55118528855
1.34E-15,8.67228E-09,46687559952
1.20E-15,1.07612E-08,44289342023
1.08E-15,9.88833E-09,48701985684
1.12E-15,9.6999E-09,48286707140
1.00E-15,8.59772E-09,54278590533
7.72E-16,1.16331E-08,53108549786
1.41E-15,9.33067E-09,43878739313
7.46E-16,1.01912E-08,57721471446
1.68E-15,1.06078E-08,37700924366
9.65E-16,8.59175E-09,55273339114
1.67E-15,1.05582E-08,37902451851
1.41E-15,8.58571E-09,45742760204
1.15E-15,8.48377E-09,50953811767
1.43E-15,8.4079E-09,45899534552
1.10E-15,1.17711E-08,44229918817
7.52E-16,9.16525E-09,60623236921
7.30E-16,1.10916E-08,55932037818
1.14E-15,8.53863E-09,51012150862
1.26E-15,9.33732E-09,46400623384
1.56E-15,9.36115E-09,41647918648
1.04E-15,9.14514E-09,51606961173
1.17E-15,8.9365E-09,49220209754
1.23E-15,1.17819E-08,41808045735
1.46E-15,9.50385E-09,42726157655
5.66E-16,9.9674E-09,67007137763
1.03E-15,9.21687E-09,51654693690
7.40E-16,8.89448E-09,62036023623
9.80E-16,8.62312E-09,54748834386
1.00E-15,1.03119E-08,49562120626
7.66E-16,9.66907E-09,58480797115
6.76E-16,8.97702E-09,64607164153
1.53E-15,1.13832E-08,38136674738
1.64E-15,8.56955E-09,42454052715
9.65E-16,1.18763E-08,47012754539
1.32E-15,9.25906E-09,45524969593
1.07E-15,9.6488E-09,49532664743
7.76E-16,1.03703E-08,56103881120
1.26E-15,8.5258E-09,48558726378
8.07E-16,1.03493E-08,55071501721
9.78E-16,9.09445E-09,53365738217
7.35E-16,1.01752E-08,58197514042
8.63E-16,8.75877E-09,57888626687
9.60E-16,8.56122E-09,55515809546
8.67E-16,8.66319E-09,58072654349
1.20E-15,9.71747E-09,46607176459
6.65E-16,1.00171E-08,61664905205
1.21E-15,9.0636E-09,48059265178
7.53E-16,9.90046E-09,58290114761
8.20E-16,8.60706E-09,59908145018
5.66E-16,9.92876E-09,67137380142
8.37E-16,8.43873E-09,59885105614
1.14E-15,9.32723E-09,48808027914
8.71E-16,1.07503E-08,52011665961
8.14E-16,1.08451E-08,53566221145
1.05E-15,1.07429E-08,47387676452
8.04E-16,1.00296E-08,56046618260
6.81E-16,9.72786E-09,61835506517
1.25E-15,1.01236E-08,44740280550
7.36E-16,1.13292E-08,55116539023
1.17E-15,8.98608E-09,49084237300
7.39E-16,9.24973E-09,60874207507
1.73E-15,8.9805E-09,40378191336
1.26E-15,1.04452E-08,43870839648
1.56E-15,1.0722E-08,38915179670
1.24E-15,8.9175E-09,47861648687
7.97E-16,8.44835E-09,61334536591
1.44E-15,9.07122E-09,44035824584
8.54E-16,9.49136E-09,55901939557
9.44E-16,8.75758E-09,55353108159
7.69E-16,9.92952E-09,57596057218
6.63E-16,8.48698E-09,67094460718
8.30E-16,1.03236E-08,54370693084
1.40E-15,8.52307E-09,46074229349
1.03E-15,8.58381E-09,53525602368
1.25E-15,1.10158E-08,42890017911
8.52E-16,8.80508E-09,58107701568
1.08E-15,9.00002E-09,51048925929
6.87E-16,8.53813E-09,65714390874
7.83E-16,1.00811E-08,56648191734
6.71E-16,9.96362E-09,61553159102
1.44E-15,8.73758E-09,44868668439
1.14E-15,1.11986E-08,44543728918
1.25E-15,8.76794E-09,48074673130
1.19E-15,9.62093E-09,47036833684
1.14E-15,1.05977E-08,45788984232
1.08E-15,8.9733E-09,51124852214
1.11E-15,1.03461E-08,46964505261
1.17E-15,1.20322E-08,42418408637
8.11E-16,9.4402E-09,57520029567
8.43E-16,1.12052E-08,51784202503
6.27E-16,9.03787E-09,66858002013
1.10E-15,9.61777E-09,48931272154
1.69E-15,9.47639E-09,39769972187
1.46E-15,9.8328E-09,42005388417
1.43E-15,9.99456E-09,42098859344
9.71E-16,1.0464E-08,49929988505
6.63E-16,1.01007E-08,61501900064
8.45E-16,8.74747E-09,58539710000
1.08E-15,8.74219E-09,51796235164
1.46E-15,9.88185E-09,41901028608
8.03E-16,8.66618E-09,60332115170
6.93E-16,9.00839E-09,63698595553
1.10E-15,1.09985E-08,45756975154
1.05E-15,9.73616E-09,49777337951
8.47E-16,8.59197E-09,58997274524
1.28E-15,9.35611E-09,45990437091
9.47E-16,1.00624E-08,51557824005
8.21E-16,8.67469E-09,59637803203
9.27E-16,8.8668E-09,55513257159
1.10E-15,9.50886E-09,49210712406
7.84E-16,9.50446E-09,58304010260
7.31E-16,9.8529E-09,59303376194
1.26E-15,9.00127E-09,47258826524
9.61E-16,8.76084E-09,54851116507
1.09E-15,8.85725E-09,51222113589
1.69E-15,9.9695E-09,38773955543
7.34E-16,8.8866E-09,62316677929
6.67E-16,1.00473E-08,61479783131
9.53E-16,9.9595E-09,51660050477
1.59E-15,9.76086E-09,40399636209
7.55E-16,9.23417E-09,60276448338
8.79E-16,8.91817E-09,56844429263
1.38E-15,9.87933E-09,43103917396
1.68E-15,1.08794E-08,37227464373
1.14E-15,8.71751E-09,50486064290
8.13E-16,1.05854E-08,54252762815
9.71E-16,9.43744E-09,52575489473
7.09E-16,9.67836E-09,60756967438
9.98E-16,9.72201E-09,51094804155
5.90E-16,8.9101E-09,69414925558
9.81E-16,9.01597E-09,53515489510
8.51E-16,9.52705E-09,55895405987
1.34E-15,9.54728E-09,44496698734
8.21E-16,1.20676E-08,50563623835
5.65E-16,8.89143E-09,71008462356
1.54E-15,1.16943E-08,37503505638
9.74E-16,8.66626E-09,54780343475
1.15E-15,9.48764E-09,48182809311
1.06E-15,9.55272E-09,50015404026
1.43E-15,9.03318E-09,44282457510
8.12E-16,9.80462E-09,56406196683
8.68E-16,1.10496E-08,51391041351
6.60E-16,8.69687E-09,66430362209
1.42E-15,8.96293E-09,44611935647
1.03E-15,1.0847E-08,47615401893
1.04E-15,8.5732E-09,53300599508
1.20E-15,1.12053E-08,43402873672
1.14E-15,9.67682E-09,47918304298
1.19E-15,9.4569E-09,47443017471
1.25E-15,8.88678E-09,47752138791
8.57E-16,1.08957E-08,52083715113
9.70E-16,1.08196E-08,49127899294
1.45E-15,9.55908E-09,42749216853
1.64E-15,1.02107E-08,38892827626
9.22E-16,8.73939E-09,56067881319
1.45E-15,1.19049E-08,38306632389
1.19E-15,9.84315E-09,46502858946
1.21E-15,9.22285E-09,47642528399
1.24E-15,1.09361E-08,43219260646
1.31E-15,1.06938E-08,42522492610
1.07E-15,9.03327E-09,51192438076
9.02E-16,9.04328E-09,55725480458
9.57E-16,1.06469E-08,49859956336
7.60E-16,9.11808E-09,60459093977
9.49E-16,8.7629E-09,55190347952
1.88E-15,1.00268E-08,36657346906
7.90E-16,1.03709E-08,55603096392
7.53E-16,9.10647E-09,60778170049
7.91E-16,1.09308E-08,54126005247
8.31E-16,8.7031E-09,59181037666
4.16E-16,8.5612E-09,84334691106
8.24E-16,9.3333E-09,57390365725
1.13E-15,1.02021E-08,46874558041
1.12E-15,1.05469E-08,46307275888
1.01E-15,8.9184E-09,53029301109
1.29E-15,1.05391E-08,43164215489
1.15E-15,1.00592E-08,46793986911
8.91E-16,8.83503E-09,56725369438
1.23E-15,9.53351E-09,46477322247
1.15E-15,1.18111E-08,43184402358
9.04E-16,9.23114E-09,55094513201
1.73E-15,1.16235E-08,35491890699
6.67E-16,9.15716E-09,64398641580
1.12E-15,1.10087E-08,45325564811
9.16E-16,1.01549E-08,52183757347
1.47E-15,9.1729E-09,43341912770
9.62E-16,9.00978E-09,54059947132
7.49E-16,9.08863E-09,61000023290
8.30E-16,9.67218E-09,56171868100
1.15E-15,8.90451E-09,49735456295
1.22E-15,1.06255E-08,44204501343
1.06E-15,9.98367E-09,48924026787
1.03E-15,1.11499E-08,46964074379
1.26E-15,8.74109E-09,47957004073
6.56E-16,9.44616E-09,63935267035
8.37E-16,8.75216E-09,58803034014
1.04E-15,1.04922E-08,48180366097
8.67E-16,1.14266E-08,50565263496
1.20E-15,9.41914E-09,47339526071
6.07E-16,1.0333E-08,63549503255
9.34E-16,9.06413E-09,54699545197
1.13E-15,1.03649E-08,46504796876
1.16E-15,9.94742E-09,46852827822
8.87E-16,8.68154E-09,57353502315
8.03E-16,1.17141E-08,51892998790
8.43E-16,9.69166E-09,55681018617
9.50E-16,1.05906E-08,50176179408
1.21E-15,8.87108E-09,48577940239
1.20E-15,1.11498E-08,43510639986
1.20E-15,9.36428E-09,47477985289
6.01E-16,9.53571E-09,66482343984
1.04E-15,8.83038E-09,52518683204
1.38E-15,8.81186E-09,45640113979
6.84E-16,1.00991E-08,60555021543
1.04E-15,9.37147E-09,50979966177
9.95E-16,9.98581E-09,50491352888
6.50E-16,8.75449E-09,66718756509
9.59E-16,8.98099E-09,54231144635
7.90E-16,1.04601E-08,55365296532
1.20E-15,9.38263E-09,47431532364
1.13E-15,9.12169E-09,49572775426
7.31E-16,9.23249E-09,61263539851
8.80E-16,1.01568E-08,53235364739
1.27E-15,1.14772E-08,41686886625
9.12E-16,9.16967E-09,55035863777
8.32E-16,9.94923E-09,55317651785
8.90E-16,8.67733E-09,57270660554
1.40E-15,9.97092E-09,42597935455
8.37E-16,9.35569E-09,56874740187
1.38E-15,9.01602E-09,45120412004
7.34E-16,1.01573E-08,58288510424
1.06E-15,9.8234E-09,49321496890
1.18E-15,8.81655E-09,49343481442
6.46E-16,1.10904E-08,59460839629
1.63E-15,9.36152E-09,40743023936
1.14E-15,1.12767E-08,44389137095
7.56E-16,8.90887E-09,61326448467
6.05E-16,9.23783E-09,67322066271
1.33E-15,1.13644E-08,40937530662
1.15E-15,8.69533E-09,50330132025
6.29E-16,1.19372E-08,58082361607
9.01E-16,1.01434E-08,52646120526
7.50E-16,1.11207E-08,55109172761
1.13E-15,8.89381E-09,50203845761
1.15E-15,8.9619E-09,49575953275
1.41E-15,8.89046E-09,44951950271
8.74E-16,1.1256E-08,50742550420
9.45E-16,9.27681E-09,53753267572
5.58E-16,1.04317E-08,65966876998
1.47E-15,1.12907E-08,39066135034
9.88E-16,9.06591E-09,53178496589
8.59E-16,1.14387E-08,50773285013
8.71E-16,8.62707E-09,58060329501
8.89E-16,9.13639E-09,55844702567
1.63E-15,8.71865E-09,42218395860
8.44E-16,1.02368E-08,54146059892
1.57E-15,8.9307E-09,42503790044
7.66E-16,8.72529E-09,61562439766
8.68E-16,9.35424E-09,55854223459
1.28E-15,8.97532E-09,46955907913
7.38E-16,1.14029E-08,54863650986
1.12E-15,8.70747E-09,50964177168
8.43E-16,9.47953E-09,56300581048
1.45E-15,1.03032E-08,41176598936
1.29E-15,8.78283E-09,47283334404
1.48E-15,8.68648E-09,44388182648
8.30E-16,1.03842E-08,54211920787
1.30E-15,1.07635E-08,42547206895
1.17E-15,1.01591E-08,46163559661
6.10E-16,9.79309E-09,65117132905
1.26E-15,9.89155E-09,45081948555
8.51E-16,8.93294E-09,57724215820
1.36E-15,9.23787E-09,44901900596
1.01E-15,8.96357E-09,52895516856
7.72E-16,1.09325E-08,54783686107
1.35E-15,8.6841E-09,46482634773
8.33E-16,1.03127E-08,54301491416
1.52E-15,8.82571E-09,43453374276
1.28E-15,1.13787E-08,41703155267
8.73E-16,9.28981E-09,55886834389
1.02E-15,1.02052E-08,49329779677
1.16E-15,9.68581E-09,47481368857
7.20E-16,1.07283E-08,57264870057
1.47E-15,9.83508E-09,41857436072
9.71E-16,8.70418E-09,54745260432
9.10E-16,8.99138E-09,55639899347
1.31E-15,9.51495E-09,45079725521
1.00E-15,1.22514E-08,45470277422
1.13E-15,9.68457E-09,48110595896
9.98E-16,1.0807E-08,48462031476
1.13E-15,8.67122E-09,50844127489
1.12E-15,9.53706E-09,48697180672
1.15E-15,9.66108E-09,47748339983
8.43E-16,9.77823E-09,55434005928
9.00E-16,9.22138E-09,55246010597
1.24E-15,1.10182E-08,43057966812
9.67E-16,1.16669E-08,47383746681
9.75E-16,1.12261E-08,48106562849
1.22E-15,8.92633E-09,48228485809
1.29E-15,1.18464E-08,40712840902
8.79E-16,9.05706E-09,56406881447
1.27E-15,1.21514E-08,40514048416
5.16E-16,9.5443E-09,71717196589
1.29E-15,1.00425E-08,44218617067
1.12E-15,9.98494E-09,47592479045
9.74E-16,9.98423E-09,51036800835
7.42E-16,9.00051E-09,61586361903
8.60E-16,1.02385E-08,53635590736
1.29E-15,8.87181E-09,47045615979
9.72E-16,9.72986E-09,51752780964
9.71E-16,9.9822E-09,51120766084
1.06E-15,1.0441E-08,47840511630
7.39E-16,9.08751E-09,61415149392
1.30E-15,1.21416E-08,40059906161
1.00E-15,9.97914E-09,50381796754
9.71E-16,9.08176E-09,53595164535
1.03E-15,1.15131E-08,46217409555
8.54E-16,1.0275E-08,53727868019
1.40E-15,8.88006E-09,45138596426
8.34E-16,1.20017E-08,50305515816
7.33E-16,1.09939E-08,56064963420
9.32E-16,1.22053E-08,47188617696
1.35E-15,1.0251E-08,42782947613
7.48E-16,1.05267E-08,56718296554
1.07E-15,9.83306E-09,49066366822
1.20E-15,8.75562E-09,49100516143
9.00E-16,8.7576E-09,56689987662
9.42E-16,1.10162E-08,49405843293
9.92E-16,9.29869E-09,52402675884
8.63E-16,1.06106E-08,52595084100
1.64E-15,9.18097E-09,41016061585
7.91E-16,9.16651E-09,59105769774
7.90E-16,9.21592E-09,58984398341
1.02E-15,9.78339E-09,50382000221
9.46E-16,1.01361E-08,51397164390
1.28E-15,1.02082E-08,44029187730
9.32E-16,1.08691E-08,50005115888
5.07E-16,8.84265E-09,75166590095
1.01E-15,8.92147E-09,53020185569
9.20E-16,9.29175E-09,54434916789
7.75E-16,1.00702E-08,56970534791
1.11E-15,9.89846E-09,48014760969
1.05E-15,9.02165E-09,51710961164
1.01E-15,8.93956E-09,52966512891
1.19E-15,1.0184E-08,45718004329
1.15E-15,1.20867E-08,42689049291
8.13E-16,1.00933E-08,55559515081
9.07E-16,9.31488E-09,54755524422
1.07E-15,1.03639E-08,47793256275
1.03E-15,1.03881E-08,48655632768
7.97E-16,9.18852E-09,58812313587
5.42E-16,9.69315E-09,69436546178
8.55E-16,9.59224E-09,55574688833
6.33E-16,1.08498E-08,60730665769
8.82E-16,1.04227E-08,52492326139
7.40E-16,1.09242E-08,55976876612
6.05E-16,1.00417E-08,64571300453
1.17E-15,1.02517E-08,45954611919
1.35E-15,1.0766E-08,41747033803
8.73E-16,9.07425E-09,56546762582
1.13E-15,1.07257E-08,45716016263
1.11E-15,1.01002E-08,47532827150
1.09E-15,1.20606E-08,43895751570
1.18E-15,8.81797E-09,49339503707
9.53E-16,1.13754E-08,48338122587
1.54E-15,1.23213E-08,36536854804
9.58E-16,9.00388E-09,54190418771
1.02E-15,8.96011E-09,52645763726
7.49E-16,9.66948E-09,59139500863
8.72E-16,1.0892E-08,51642640564
1.43E-15,9.39878E-09,43412655137
8.78E-16,9.87108E-09,54061798789
8.12E-16,1.07735E-08,53810193211
1.02E-15,9.75216E-09,50462593880
8.54E-16,9.05642E-09,57228562166
1.27E-15,9.39739E-09,46069615363
1.02E-15,9.2856E-09,51714831846
1.56E-15,1.09672E-08,38477784563
1.28E-15,9.79432E-09,44949832500
1.23E-15,1.0528E-08,44227680110
8.70E-16,9.96269E-09,54059508849
1.87E-15,9.61456E-09,37534850419
1.12E-15,1.18525E-08,43682305598
7.21E-16,9.46861E-09,60912930054
1.09E-15,8.85149E-09,51238769366
1.27E-15,9.54487E-09,45712325715
6.82E-16,1.01537E-08,60480508093
1.29E-15,8.89854E-09,46974911405
7.69E-16,9.39705E-09,59205368929
1.01E-15,1.18573E-08,45990276469
5.57E-16,9.32223E-09,69844561510
9.24E-16,1.08384E-08,50292270086
5.72E-16,9.11541E-09,69700188864
9.21E-16,9.31585E-09,54334918045
8.47E-16,1.04619E-08,53465423763
1.64E-15,1.02121E-08,38890222732
1.19E-15,9.4007E-09,47584610966
1.51E-15,1.13824E-08,38389656512
1.13E-15,9.0205E-09,49850054531
9.10E-16,1.09741E-08,50363321670
1.07E-15,8.94923E-09,51432247897
1.06E-15,9.78611E-09,49415381014
1.38E-15,8.87694E-09,45472501420
1.03E-15,1.01888E-08,49129170341
7.02E-16,1.03576E-08,59023139845
4.86E-16,9.90502E-09,72539446096
1.10E-15,9.26966E-09,49841583873
8.96E-16,1.04491E-08,52014747627
1.35E-15,9.18858E-09,45188626974
1.20E-15,1.0411E-08,45028073740
1.03E-15,1.04522E-08,48506239422
1.18E-15,1.09437E-08,44289038273
7.16E-16,9.46655E-09,61131882028
9.55E-16,1.13096E-08,48427865674
1.34E-15,8.9228E-09,46027476829
8.49E-16,9.82391E-09,55109190222
1.23E-15,8.99778E-09,47840956570
8.12E-16,9.06904E-09,58649103940
1.19E-15,1.1387E-08,43235705965
8.29E-16,1.22929E-08,49855751486
9.57E-16,1.23967E-08,46207293657
8.47E-16,1.0037E-08,54585293842
8.88E-16,8.77422E-09,57017657820
1.24E-15,9.54066E-09,46272181580
1.40E-15,9.74162E-09,43096349782
6.57E-16,1.14648E-08,57990209376
1.58E-15,1.04701E-08,39130532874
9.99E-16,1.09428E-08,48136385800
6.25E-16,8.80822E-09,67832239128
1.82E-15,1.1856E-08,34262191034
7.32E-16,9.25919E-09,61133340160
6.39E-16,9.50773E-09,64570071758
8.82E-16,1.13351E-08,50335288593
1.45E-15,1.18397E-08,38411838969
6.33E-16,9.98401E-09,63309036910
8.77E-16,1.16957E-08,49694426263
7.38E-16,9.21506E-09,61029920690
8.68E-16,8.9011E-09,57258306629
1.18E-15,9.47689E-09,47593330495
8.83E-16,9.26319E-09,55649278107
8.90E-16,1.02603E-08,52667853602
7.04E-16,1.17311E-08,55381552950
9.51E-16,9.68748E-09,52435377669
9.50E-16,9.55843E-09,52815942161
1.88E-15,1.05838E-08,35679556235
1.54E-15,1.0864E-08,38910332007
8.73E-16,1.2232E-08,48704022858
9.74E-16,1.22486E-08,46078385471
1.22E-15,1.10509E-08,43345279058
1.27E-15,9.76662E-09,45190395220
6.94E-16,1.04276E-08,59162602784
1.07E-15,9.57553E-09,49721810182
6.42E-16,9.13083E-09,65735139115
1.38E-15,1.08949E-08,41045799194
1.13E-15,1.03137E-08,46620145044
1.09E-15,1.05447E-08,46944939144
6.50E-16,8.91699E-09,66108062511
8.37E-16,1.19627E-08,50297115266
9.40E-16,8.94214E-09,54895339378
7.37E-16,1.19942E-08,53530355804
5.44E-16,1.05137E-08,66549270272
1.07E-15,1.10285E-08,46330758508
1.13E-15,1.00972E-08,47117350118
1.18E-15,9.45562E-09,47646829867
4.43E-16,9.64016E-09,77015145425
1.21E-15,9.99047E-09,45775643648
7.12E-16,1.10576E-08,56721670831
1.15E-15,1.13887E-08,43977787489
7.83E-16,9.00976E-09,59921488911
1.30E-15,1.18494E-08,40550875288
9.72E-16,8.91214E-09,54074946289
8.03E-16,1.24299E-08,50376619087
7.00E-16,1.02749E-08,59344779592
6.75E-16,9.33661E-09,63397729166
7.86E-16,8.88559E-09,60223454457
8.02E-16,9.58621E-09,57399684820
8.53E-16,9.09533E-09,57139495146
4.74E-16,8.86305E-09,77649625274
1.13E-15,8.94141E-09,50070041584
1.11E-15,9.34385E-09,49419206410
1.07E-15,9.83379E-09,49064535388
1.30E-15,1.00945E-08,43934526299
9.52E-16,9.13084E-09,53981657045
9.31E-16,9.53599E-09,53414894458
1.13E-15,1.06123E-08,45959526599
1.14E-15,9.40853E-09,48596699281
7.38E-16,8.98226E-09,61815756891
1.15E-15,1.15606E-08,43649768182
1.27E-15,1.07235E-08,43127124808
5.00E-16,9.25695E-09,73977769821
1.21E-15,9.03227E-09,48142527452
1.20E-15,1.0119E-08,45673111612
5.89E-16,9.68569E-09,66634197422
9.21E-16,1.10553E-08,49877581849
8.70E-16,1.01246E-08,53625624925
9.84E-16,1.07911E-08,48841630316
1.10E-15,9.13372E-09,50211134375
6.68E-16,1.04552E-08,60223495638
6.12E-16,1.10901E-08,61090788158
9.90E-16,9.26687E-09,52545545986
1.13E-15,9.25881E-09,49204334910
9.91E-16,1.00078E-08,50537528701
1.22E-15,1.11418E-08,43168013029
5.58E-16,9.94496E-09,67561845092
1.28E-15,9.19195E-09,46399285799
9.20E-16,9.15819E-09,54830389281
3.84E-16,9.54485E-09,83132323266
1.21E-15,1.21785E-08,41460181010
7.38E-16,9.02523E-09,61668419684
5.98E-16,1.02437E-08,64304441606
1.18E-15,9.41132E-09,47758839600
1.40E-15,9.24504E-09,44238639715
1.29E-15,1.07028E-08,42832843127
7.46E-16,8.96802E-09,61532202248
7.43E-16,1.18667E-08,53599527642
9.80E-16,8.98306E-09,53640774632
1.38E-15,1.14727E-08,39998926778
8.50E-16,1.01608E-08,54155908053
8.49E-16,9.60573E-09,55731551508
1.13E-15,9.98406E-09,47383517028
1.12E-15,9.71371E-09,48252350088
1.21E-15,9.83566E-09,46134476048
6.75E-16,1.21702E-08,55528930224
7.10E-16,1.081E-08,57448304871
1.35E-15,1.20747E-08,39419931507
1.32E-15,9.94925E-09,43917548025
9.38E-16,1.22629E-08,46926861269
1.11E-15,9.33057E-09,49454358176
5.07E-16,9.42285E-09,72815704237
1.01E-15,9.70586E-09,50832600792
1.39E-15,9.49882E-09,43800390634
7.97E-16,9.90256E-09,56652251261
8.63E-16,1.0085E-08,53948140349
7.96E-16,1.08385E-08,54184885726
8.47E-16,8.97419E-09,57727227804
9.46E-16,1.06621E-08,50113358445
1.58E-15,9.70189E-09,40650257999
1.22E-15,9.9746E-09,45623896860
1.48E-15,9.3893E-09,42694574414
1.24E-15,1.12292E-08,42651626920
7.72E-16,1.11203E-08,54319188735
1.06E-15,9.89268E-09,49148502735
1.05E-15,9.74988E-09,49742302283
8.37E-16,1.1382E-08,51564195373
1.18E-15,1.00912E-08,46121954379
8.24E-16,1.13769E-08,51981094281
5.84E-16,9.41543E-09,67872462915
6.53E-16,1.2311E-08,56132746370
1.53E-15,9.70249E-09,41307864850
1.39E-15,1.18052E-08,39289462912
1.54E-15,9.75843E-09,41055360393
1.11E-15,1.19965E-08,43614483712
1.24E-15,9.42383E-09,46558136358
7.96E-16,1.04328E-08,55228448557
6.31E-16,1.16709E-08,58648024603
1.04E-15,9.14927E-09,51595300817
1.06E-15,1.22484E-08,44169942350
1.28E-15,9.14394E-09,46520929252
8.69E-16,9.77863E-09,54597321009
1.19E-15,9.60606E-09,47073221964
9.83E-16,1.0418E-08,49733801312
7.28E-16,1.02705E-08,58204745815
7.20E-16,9.19152E-09,61867150494
9.87E-16,9.34441E-09,52406562146
1.11E-15,9.30308E-09,49527358897
1.47E-15,9.47327E-09,42649259946
1.65E-15,9.95009E-09,39279390800
6.12E-16,1.08253E-08,61833570536
7.47E-16,1.19062E-08,53366998361
1.36E-15,1.0147E-08,42843174040
5.01E-16,9.7294E-09,72087199465
9.24E-16,1.03016E-08,51586102997
1.48E-15,9.58787E-09,42250141759
5.75E-16,9.96148E-09,66500414910
4.92E-16,1.19115E-08,65743603335
9.71E-16,9.0723E-09,53623073620
6.74E-16,1.00189E-08,61246220019
1.08E-15,9.43014E-09,49871118439
8.51E-16,1.02608E-08,53859674168
8.82E-16,1.02338E-08,52974570351
7.25E-16,1.23311E-08,53229200863
1.06E-15,9.03894E-09,51417206816
9.52E-16,1.01753E-08,51136029990
6.94E-16,9.67771E-09,61412119273
9.26E-16,9.1664E-09,54628002633
6.39E-16,8.99771E-09,66374872465
1.08E-15,1.06035E-08,47030847407
1.27E-15,9.43901E-09,45967949618
8.00E-16,9.31996E-09,58286529194
9.58E-16,9.07769E-09,53969662353
9.76E-16,9.80199E-09,51456257042
1.25E-15,9.70704E-09,45690057822
8.14E-16,9.42763E-09,57452210646
6.94E-16,9.39553E-09,62327515186
1.40E-15,9.30348E-09,44099479011
7.90E-16,1.08969E-08,54244413213
9.61E-16,9.1352E-09,53715472384
1.16E-15,9.34087E-09,48350114701
6.07E-16,1.24567E-08,57879525564
9.36E-16,1.04675E-08,50846451385
9.60E-16,1.16912E-08,47506699823
9.30E-16,9.18477E-09,54455849785
9.25E-16,9.07211E-09,54940817509
8.78E-16,1.13225E-08,50477854384
1.13E-15,1.03685E-08,46496704824
1.12E-15,1.18828E-08,43626624266
7.75E-16,9.6137E-09,58307439822
1.19E-15,1.04701E-08,45089160497
1.41E-15,9.01471E-09,44641070052
1.01E-15,9.39374E-09,51670215177
9.77E-16,9.45836E-09,52355820507
8.53E-16,9.96649E-09,54585137880
9.54E-16,9.83528E-09,51958026105
1.12E-15,1.089E-08,45571838058
9.11E-16,1.01447E-08,52352924919
1.55E-15,9.92361E-09,40580684475
1.12E-15,9.90361E-09,47787506655
9.87E-16,9.67638E-09,51499754926
6.80E-16,9.0663E-09,64098912169
1.29E-15,1.04178E-08,43414827802
5.74E-16,1.19989E-08,60644850855
