Resistance,Capacitance,Inductance,Quality factor
107.5515842,8.53E-16,8.11E-09,2.87E+01
86.77110847,6.83E-16,9.94E-09,4.40E+01
69.65332513,5.46E-16,9.47E-09,5.98E+01
76.65265438,8.03E-16,1.03E-08,4.67E+01
76.40872609,8.87E-16,8.82E-09,4.13E+01
63.673852,1.25E-15,1.01E-08,4.46E+01
69.0261306,7.66E-16,8.65E-09,4.87E+01
93.53470582,7.92E-16,9.72E-09,3.74E+01
75.6848518,8.33E-16,8.14E-09,4.13E+01
62.84042987,9.86E-16,7.78E-09,4.47E+01
108.9613381,8.37E-16,8.05E-09,2.85E+01
78.10371554,1.22E-15,8.98E-09,3.47E+01
59.87750211,4.06E-16,8.51E-09,7.65E+01
80.9167501,1.06E-15,9.81E-09,3.76E+01
68.0150071,1.10E-15,8.82E-09,4.16E+01
177.7342717,1.32E-15,8.47E-09,1.43E+01
125.3573427,1.00E-15,7.94E-09,2.25E+01
51.3768634,1.21E-15,7.76E-09,4.93E+01
74.70540997,1.61E-15,9.23E-09,3.20E+01
76.47139048,1.00E-15,8.31E-09,3.77E+01
35.97036692,9.05E-16,8.58E-09,8.56E+01
38.76522957,1.06E-15,8.34E-09,7.24E+01
110.4307587,8.72E-16,7.90E-09,2.72E+01
137.2498776,9.35E-16,8.22E-09,2.16E+01
71.75883473,1.19E-15,8.21E-09,3.66E+01
72.32236163,1.39E-15,9.47E-09,3.61E+01
124.1126163,8.00E-16,7.68E-09,2.50E+01
181.0242358,1.52E-15,9.84E-09,1.41E+01
74.69822443,7.69E-16,8.25E-09,4.39E+01
115.2708485,8.28E-16,7.70E-09,2.65E+01
66.0357587,1.13E-15,1.09E-08,4.70E+01
38.49606328,8.87E-16,8.71E-09,8.14E+01
127.1681669,1.34E-15,1.03E-08,2.18E+01
84.32781503,8.00E-16,8.73E-09,3.92E+01
73.84010129,1.27E-15,1.04E-08,3.87E+01
66.91909624,8.33E-16,7.93E-09,4.61E+01
100.5070694,8.80E-16,8.17E-09,3.03E+01
70.72037138,6.88E-16,7.93E-09,4.80E+01
101.7217865,1.23E-15,9.23E-09,2.69E+01
110.7624947,9.88E-16,7.82E-09,2.54E+01
99.14799083,1.15E-15,7.91E-09,2.65E+01
99.87692932,1.08E-15,8.75E-09,2.85E+01
86.32007534,1.07E-15,1.03E-08,3.60E+01
80.72116846,9.65E-16,7.86E-09,3.54E+01
73.40423465,6.92E-16,8.80E-09,4.86E+01
91.31151877,1.39E-15,8.36E-09,2.69E+01
73.6062913,1.38E-15,7.96E-09,3.26E+01
73.65745705,1.26E-15,8.04E-09,3.43E+01
80.32578659,5.64E-16,1.05E-08,5.36E+01
100.8857712,1.03E-15,8.43E-09,2.84E+01
103.5595319,1.15E-15,8.20E-09,2.58E+01
112.7345092,9.45E-16,7.70E-09,2.53E+01
80.03916581,1.04E-15,8.30E-09,3.53E+01
63.61925613,4.75E-16,7.87E-09,6.40E+01
86.30772396,8.37E-16,7.85E-09,3.55E+01
86.91732466,1.06E-15,8.21E-09,3.20E+01
97.92359882,9.00E-16,7.97E-09,3.04E+01
105.3882167,6.08E-16,7.83E-09,3.41E+01
105.2312303,1.03E-15,8.51E-09,2.73E+01
43.557052,1.53E-15,9.06E-09,5.59E+01
51.88180226,6.58E-16,8.86E-09,7.07E+01
88.26972545,7.00E-16,8.95E-09,4.05E+01
88.10068693,9.68E-16,8.81E-09,3.42E+01
96.9704725,1.54E-15,9.88E-09,2.61E+01
88.56786118,1.49E-15,8.54E-09,2.70E+01
88.33108624,1.26E-15,8.34E-09,2.91E+01
99.70264483,1.34E-15,9.93E-09,2.73E+01
118.404297,1.13E-15,7.90E-09,2.23E+01
55.16018112,8.72E-16,7.76E-09,5.41E+01
98.47136973,9.90E-16,9.59E-09,3.16E+01
67.65479972,1.24E-15,9.65E-09,4.12E+01
95.50525686,1.88E-15,9.83E-09,2.39E+01
47.81633451,8.74E-16,7.81E-09,6.25E+01
83.45348059,1.07E-15,7.78E-09,3.23E+01
88.8908162,6.77E-16,8.41E-09,3.97E+01
59.61207553,9.61E-16,8.10E-09,4.87E+01
82.10306717,9.25E-16,7.72E-09,3.52E+01
74.50985827,1.14E-15,8.90E-09,3.75E+01
108.8704173,1.03E-15,8.13E-09,2.58E+01
98.32214808,7.78E-16,8.49E-09,3.36E+01
62.2894971,7.09E-16,9.15E-09,5.77E+01
75.52177558,5.01E-16,9.78E-09,5.85E+01
61.40357934,9.27E-16,7.79E-09,4.72E+01
141.026905,1.20E-15,8.74E-09,1.91E+01
51.28441295,1.11E-15,8.41E-09,5.37E+01
95.27027209,8.71E-16,8.33E-09,3.25E+01
159.5257967,8.61E-16,9.17E-09,2.05E+01
127.0862448,5.02E-16,9.22E-09,3.37E+01
75.30148197,5.87E-16,8.57E-09,5.07E+01
70.23991825,1.09E-15,8.55E-09,3.99E+01
72.37512117,1.03E-15,8.57E-09,3.99E+01
81.99741349,1.05E-15,8.21E-09,3.41E+01
84.74535689,1.44E-15,8.12E-09,2.80E+01
67.14740541,9.33E-16,9.57E-09,4.77E+01
72.13984668,6.55E-16,9.44E-09,5.26E+01
67.05472921,1.06E-15,8.86E-09,4.31E+01
70.33363101,7.93E-16,7.83E-09,4.47E+01
164.848718,7.14E-16,8.33E-09,2.07E+01
59.42341303,1.06E-15,8.02E-09,4.63E+01
49.53957647,1.24E-15,8.03E-09,5.14E+01
118.1825886,8.27E-16,7.84E-09,2.60E+01
83.8553345,5.61E-16,8.85E-09,4.74E+01
96.81812911,9.68E-16,1.04E-08,3.38E+01
98.61181537,1.00E-15,8.61E-09,2.98E+01
93.97659897,9.30E-16,8.11E-09,3.14E+01
91.63613092,1.02E-15,7.80E-09,3.02E+01
93.47254968,1.52E-15,8.68E-09,2.56E+01
79.7538473,9.59E-16,8.95E-09,3.83E+01
61.10327926,1.05E-15,8.05E-09,4.53E+01
74.21152413,1.25E-15,7.90E-09,3.39E+01
120.2246494,1.01E-15,8.30E-09,2.38E+01
96.39426889,9.63E-16,8.08E-09,3.00E+01
99.19461515,9.50E-16,8.51E-09,3.02E+01
110.4186233,6.86E-16,1.05E-08,3.54E+01
52.61438054,7.69E-16,7.81E-09,6.06E+01
97.86179374,8.94E-16,1.05E-08,3.50E+01
71.67016392,8.86E-16,7.93E-09,4.17E+01
99.91588949,1.17E-15,1.00E-08,2.93E+01
157.2991086,6.02E-16,8.35E-09,2.37E+01
43.6956324,8.15E-16,7.97E-09,7.15E+01
76.2815268,1.16E-15,1.05E-08,3.94E+01
66.74783105,8.02E-16,9.77E-09,5.23E+01
83.50362125,8.07E-16,9.52E-09,4.11E+01
75.59153309,1.70E-15,9.78E-09,3.17E+01
95.24417621,8.33E-16,8.00E-09,3.25E+01
94.52447322,1.14E-15,9.80E-09,3.10E+01
68.77939087,1.49E-15,9.47E-09,3.67E+01
80.99460961,1.10E-15,8.82E-09,3.50E+01
72.9254451,8.62E-16,9.26E-09,4.49E+01
59.89766967,1.39E-15,9.23E-09,4.30E+01
87.32196433,7.89E-16,8.02E-09,3.65E+01
44.59048348,5.26E-16,8.06E-09,8.78E+01
101.1223897,8.88E-16,7.98E-09,2.96E+01
50.61739462,7.78E-16,1.04E-08,7.23E+01
50.06827416,1.11E-15,8.19E-09,5.42E+01
86.0882699,1.02E-15,9.67E-09,3.58E+01
68.43400463,9.60E-16,8.13E-09,4.25E+01
55.91079413,6.28E-16,8.52E-09,6.59E+01
60.10773443,6.49E-16,9.19E-09,6.26E+01
61.73677953,9.90E-16,8.09E-09,4.63E+01
47.01962408,7.16E-16,8.54E-09,7.34E+01
121.9609819,1.15E-15,9.66E-09,2.38E+01
68.42017205,5.94E-16,1.07E-08,6.21E+01
43.01925986,8.87E-16,8.46E-09,7.18E+01
105.931839,1.12E-15,9.68E-09,2.78E+01
39.73088006,7.35E-16,9.86E-09,9.22E+01
105.6017458,8.53E-16,9.74E-09,3.20E+01
120.7168394,1.11E-15,8.21E-09,2.25E+01
77.56260671,1.00E-15,1.06E-08,4.20E+01
95.84514103,2.07E-15,1.00E-08,2.30E+01
42.6925599,8.69E-16,7.91E-09,7.07E+01
23.19639659,7.56E-16,9.32E-09,1.51E+02
104.6172546,1.06E-15,8.63E-09,2.73E+01
70.60433095,1.04E-15,8.02E-09,3.93E+01
114.0642705,1.29E-15,8.08E-09,2.19E+01
137.3160161,1.13E-15,9.34E-09,2.09E+01
59.30680757,1.02E-15,8.67E-09,4.92E+01
68.05423228,1.12E-15,8.45E-09,4.04E+01
77.08952582,9.51E-16,7.86E-09,3.73E+01
106.7987664,7.19E-16,1.06E-08,3.59E+01
52.2433986,1.12E-15,7.89E-09,5.08E+01
62.00791578,1.37E-15,8.29E-09,3.97E+01
61.94066966,4.95E-16,7.91E-09,6.45E+01
80.38953428,1.00E-15,1.01E-08,3.95E+01
72.69609678,1.05E-15,7.84E-09,3.76E+01
113.5738464,7.99E-16,7.79E-09,2.75E+01
73.53744277,1.01E-15,8.02E-09,3.83E+01
63.72293392,8.14E-16,9.26E-09,5.29E+01
77.58194665,1.32E-15,8.68E-09,3.31E+01
68.29749465,3.01E-16,8.73E-09,7.89E+01
96.63511474,1.35E-15,7.82E-09,2.49E+01
78.92571853,5.31E-16,8.92E-09,5.19E+01
48.58843055,1.07E-15,9.56E-09,6.15E+01
99.04844613,7.40E-16,9.52E-09,3.62E+01
59.8846129,1.70E-15,1.06E-08,4.16E+01
80.37489681,1.07E-15,8.14E-09,3.43E+01
108.8452336,1.51E-15,9.85E-09,2.35E+01
75.74255532,8.75E-16,8.37E-09,4.08E+01
72.7841914,6.90E-16,8.25E-09,4.75E+01
109.9737698,9.89E-16,9.06E-09,2.75E+01
65.36813184,9.93E-16,8.74E-09,4.54E+01
118.6937755,7.56E-16,8.19E-09,2.77E+01
66.49747156,7.05E-16,8.68E-09,5.28E+01
89.81291723,1.19E-15,8.34E-09,2.95E+01
79.67579418,6.03E-16,1.05E-08,5.24E+01
80.0539231,1.07E-15,1.05E-08,3.91E+01
68.16482388,1.49E-15,9.06E-09,3.62E+01
94.84355911,1.11E-15,9.26E-09,3.04E+01
104.2504291,7.50E-16,9.19E-09,3.36E+01
84.95395584,8.84E-16,8.35E-09,3.62E+01
48.37008194,1.53E-15,8.58E-09,4.90E+01
89.95239832,9.52E-16,8.48E-09,3.32E+01
96.14733575,9.51E-16,8.82E-09,3.17E+01
88.73453638,1.01E-15,7.93E-09,3.16E+01
59.36016687,8.90E-16,1.00E-08,5.65E+01
123.7269363,1.01E-15,9.02E-09,2.42E+01
43.70177954,9.08E-16,9.22E-09,7.29E+01
77.06643302,9.82E-16,9.73E-09,4.08E+01
84.15676817,9.76E-16,8.04E-09,3.41E+01
57.54183202,1.13E-15,9.71E-09,5.09E+01
98.02515927,1.05E-15,7.88E-09,2.79E+01
80.32003761,1.43E-15,8.22E-09,2.99E+01
71.14043579,4.95E-16,8.57E-09,5.85E+01
58.44040104,8.70E-16,8.75E-09,5.43E+01
88.22737256,9.59E-16,9.18E-09,3.51E+01
119.0496909,9.77E-16,9.95E-09,2.68E+01
87.30701272,1.02E-15,8.51E-09,3.31E+01
67.23421625,9.23E-16,1.07E-08,5.07E+01
75.82627632,1.57E-15,1.07E-08,3.44E+01
35.10899953,6.53E-16,8.92E-09,1.05E+02
75.50884662,6.64E-16,1.07E-08,5.32E+01
97.69913085,1.44E-15,7.91E-09,2.40E+01
108.0651128,4.29E-16,8.14E-09,4.03E+01
56.87342308,9.86E-16,8.97E-09,5.30E+01
57.19256446,6.27E-16,8.66E-09,6.50E+01
84.42302018,8.78E-16,9.31E-09,3.86E+01
66.10049993,6.28E-16,8.58E-09,5.59E+01
127.3221915,6.16E-16,1.01E-08,3.17E+01
59.95577125,7.49E-16,8.34E-09,5.57E+01
127.065216,9.03E-16,1.05E-08,2.69E+01
120.7173224,7.54E-16,8.23E-09,2.74E+01
83.89757927,1.55E-15,1.11E-08,3.19E+01
81.33645509,9.29E-16,1.07E-08,4.18E+01
72.98227211,1.55E-15,1.01E-08,3.49E+01
76.00953852,1.51E-15,8.65E-09,3.15E+01
107.5190983,8.50E-16,8.36E-09,2.92E+01
106.0118118,5.77E-16,1.06E-08,4.05E+01
130.152917,1.66E-15,1.03E-08,1.91E+01
84.82241297,6.59E-16,9.32E-09,4.43E+01
84.61526142,1.58E-15,9.55E-09,2.91E+01
65.13112643,1.34E-15,8.44E-09,3.85E+01
80.55567788,5.82E-16,1.05E-08,5.27E+01
57.81763405,7.67E-16,8.07E-09,5.61E+01
83.31943189,5.65E-16,8.33E-09,4.61E+01
71.37597179,8.87E-16,8.11E-09,4.24E+01
112.0209007,9.25E-16,8.08E-09,2.64E+01
79.67315137,1.00E-15,8.94E-09,3.75E+01
74.28471667,1.17E-15,8.12E-09,3.55E+01
85.36589295,9.82E-16,8.79E-09,3.50E+01
112.5378449,8.64E-16,9.54E-09,2.95E+01
72.56413983,8.93E-16,9.09E-09,4.40E+01
51.50666304,8.20E-16,8.38E-09,6.21E+01
89.75804071,1.35E-15,9.20E-09,2.91E+01
139.3006674,5.07E-16,8.42E-09,2.93E+01
93.21787778,8.37E-16,1.02E-08,3.75E+01
110.0896234,1.52E-15,8.58E-09,2.16E+01
99.24776262,1.09E-15,1.07E-08,3.16E+01
74.52196548,9.62E-16,9.73E-09,4.27E+01
73.73818144,1.07E-15,8.37E-09,3.79E+01
61.61882071,9.90E-16,8.00E-09,4.61E+01
81.93170346,1.18E-15,9.09E-09,3.39E+01
83.03739772,8.83E-16,7.92E-09,3.61E+01
95.183957,1.46E-15,8.78E-09,2.58E+01
50.94990579,9.23E-16,8.42E-09,5.93E+01
80.5602078,7.64E-16,1.11E-08,4.72E+01
105.7281139,1.49E-15,9.82E-09,2.43E+01
50.33459745,1.20E-15,7.89E-09,5.09E+01
56.06235396,9.15E-16,8.65E-09,5.48E+01
52.02895901,1.23E-15,8.66E-09,5.10E+01
88.16119527,1.47E-15,1.07E-08,3.06E+01
100.5511451,1.09E-15,8.28E-09,2.74E+01
35.9562604,8.35E-16,8.02E-09,8.62E+01
87.68072002,6.25E-16,1.02E-08,4.60E+01
126.6970111,1.68E-15,9.29E-09,1.86E+01
52.06704539,8.75E-16,8.89E-09,6.12E+01
86.81619803,1.03E-15,1.05E-08,3.67E+01
125.5285857,1.12E-15,8.96E-09,2.25E+01
101.1412102,9.62E-16,9.76E-09,3.15E+01
70.55080308,7.81E-16,8.41E-09,4.65E+01
93.43534805,6.76E-16,9.27E-09,3.96E+01
54.59149667,7.50E-16,1.05E-08,6.86E+01
69.91948643,9.29E-16,1.05E-08,4.80E+01
77.90593272,9.17E-16,9.54E-09,4.14E+01
62.92444232,7.99E-16,9.20E-09,5.39E+01
87.67964854,9.34E-16,8.20E-09,3.38E+01
90.42914138,1.24E-15,9.65E-09,3.09E+01
95.34298952,9.02E-16,9.68E-09,3.44E+01
98.41488607,9.61E-16,8.44E-09,3.01E+01
157.3726911,9.29E-16,9.07E-09,1.99E+01
63.95694094,1.34E-15,8.24E-09,3.88E+01
79.10852375,1.04E-15,8.46E-09,3.61E+01
78.86667454,9.54E-16,8.37E-09,3.75E+01
103.0955485,8.78E-16,8.58E-09,3.03E+01
62.65537247,4.47E-16,8.29E-09,6.87E+01
48.09952979,8.32E-16,8.24E-09,6.54E+01
63.85888296,1.16E-15,1.02E-08,4.65E+01
102.9035003,5.09E-16,8.27E-09,3.92E+01
125.8516847,1.09E-15,1.03E-08,2.45E+01
124.0820189,1.10E-15,8.59E-09,2.25E+01
85.44037777,9.58E-16,8.31E-09,3.45E+01
100.3984498,1.19E-15,8.05E-09,2.59E+01
63.94510746,1.38E-15,8.47E-09,3.87E+01
114.3385955,6.68E-16,8.34E-09,3.09E+01
84.18131048,1.36E-15,1.10E-08,3.37E+01
64.58548732,1.23E-15,9.13E-09,4.22E+01
46.89960119,1.44E-15,8.79E-09,5.27E+01
140.1562348,6.43E-16,8.08E-09,2.53E+01
83.06083233,9.90E-16,8.73E-09,3.58E+01
69.20263022,8.60E-16,9.16E-09,4.72E+01
56.05305731,1.20E-15,9.33E-09,4.97E+01
86.91436058,8.98E-16,1.09E-08,4.00E+01
66.35584656,6.08E-16,9.32E-09,5.90E+01
106.5152176,1.28E-15,1.02E-08,2.65E+01
95.2972272,1.30E-15,9.06E-09,2.77E+01
48.23468335,5.41E-16,1.02E-08,8.99E+01
55.29188515,1.38E-15,9.06E-09,4.63E+01
57.99143014,1.27E-15,8.13E-09,4.36E+01
59.87853493,8.46E-16,9.30E-09,5.54E+01
63.28321368,5.85E-16,8.71E-09,6.10E+01
63.8905078,6.05E-16,8.05E-09,5.71E+01
76.66195475,1.57E-15,1.11E-08,3.47E+01
64.28042793,1.05E-15,1.03E-08,4.88E+01
82.6190218,1.33E-15,1.01E-08,3.33E+01
188.5124868,9.32E-16,8.13E-09,1.57E+01
77.20060222,9.07E-16,8.27E-09,3.91E+01
60.58752984,6.39E-16,9.01E-09,6.20E+01
77.6405119,1.54E-15,8.73E-09,3.07E+01
55.54673941,1.01E-15,9.37E-09,5.48E+01
84.5201489,9.64E-16,8.06E-09,3.42E+01
115.3501575,7.36E-16,8.73E-09,2.99E+01
109.0754416,6.66E-16,9.16E-09,3.40E+01
121.8205212,1.19E-15,1.05E-08,2.44E+01
75.53668994,9.04E-16,7.98E-09,3.93E+01
56.95041091,1.00E-15,8.81E-09,5.21E+01
98.43025793,1.22E-15,9.05E-09,2.77E+01
64.42745162,1.51E-15,9.31E-09,3.85E+01
60.36343208,9.59E-16,9.03E-09,5.08E+01
55.88365916,9.12E-16,9.98E-09,5.92E+01
81.28454248,7.16E-16,8.88E-09,4.33E+01
74.64915259,1.39E-15,1.01E-08,3.61E+01
69.73882023,7.31E-16,7.96E-09,4.73E+01
54.74473199,8.06E-16,8.19E-09,5.82E+01
72.15540088,1.27E-15,1.06E-08,4.01E+01
57.10420155,7.06E-16,8.77E-09,6.17E+01
50.33394079,1.20E-15,9.66E-09,5.64E+01
106.3051883,1.19E-15,8.21E-09,2.47E+01
53.1307597,9.90E-16,9.55E-09,5.85E+01
67.43823282,1.09E-15,1.12E-08,4.75E+01
57.83574033,9.84E-16,1.07E-08,5.70E+01
110.9862515,9.35E-16,1.04E-08,3.00E+01
46.44655494,8.16E-16,9.01E-09,7.16E+01
92.17864131,1.25E-15,8.72E-09,2.87E+01
96.62328564,9.71E-16,8.51E-09,3.06E+01
123.6595013,6.02E-16,1.01E-08,3.32E+01
134.2979218,1.03E-15,8.53E-09,2.14E+01
67.45287884,1.00E-15,9.81E-09,4.64E+01
112.4172284,1.51E-15,8.23E-09,2.08E+01
171.0805942,9.91E-16,1.05E-08,1.90E+01
112.3851617,1.06E-15,8.87E-09,2.57E+01
142.1075678,1.01E-15,8.98E-09,2.10E+01
118.9894739,1.06E-15,7.98E-09,2.31E+01
64.08961508,1.06E-15,8.54E-09,4.43E+01
28.51452644,1.03E-15,8.33E-09,9.97E+01
91.32752876,7.42E-16,9.57E-09,3.93E+01
74.63641862,8.44E-16,1.07E-08,4.78E+01
98.61912406,9.33E-16,8.79E-09,3.11E+01
95.94979895,1.52E-15,9.93E-09,2.66E+01
103.2531524,4.64E-16,1.07E-08,4.65E+01
106.3610717,8.25E-16,8.62E-09,3.04E+01
40.1402009,1.30E-15,8.05E-09,6.20E+01
121.7149288,7.33E-16,8.15E-09,2.74E+01
159.045432,1.60E-15,1.06E-08,1.62E+01
156.7621983,1.08E-15,9.03E-09,1.84E+01
152.5732276,8.67E-16,8.29E-09,2.03E+01
65.63002083,9.70E-16,8.56E-09,4.53E+01
85.37659371,9.53E-16,9.04E-09,3.61E+01
95.33498803,1.11E-15,7.98E-09,2.81E+01
121.584331,1.41E-15,9.23E-09,2.10E+01
71.87628918,1.26E-15,8.53E-09,3.62E+01
81.39782777,8.78E-16,8.88E-09,3.91E+01
83.93394664,8.38E-16,9.57E-09,4.03E+01
84.03547808,1.01E-15,9.28E-09,3.61E+01
58.57174229,1.59E-15,8.16E-09,3.87E+01
75.12119258,3.96E-16,8.57E-09,6.19E+01
74.22156458,6.35E-16,9.57E-09,5.23E+01
93.69456038,1.05E-15,9.07E-09,3.14E+01
101.9294807,7.33E-16,8.31E-09,3.30E+01
67.85161977,5.51E-16,9.39E-09,6.08E+01
86.68063526,1.14E-15,8.81E-09,3.21E+01
70.03226751,5.18E-16,9.16E-09,6.01E+01
74.00951807,1.06E-15,9.03E-09,3.94E+01
124.5335962,5.88E-16,9.12E-09,3.16E+01
87.04687555,1.63E-15,8.71E-09,2.66E+01
55.31449641,1.11E-15,9.66E-09,5.33E+01
103.5733858,7.67E-16,9.56E-09,3.41E+01
64.06078716,1.18E-15,8.75E-09,4.25E+01
63.71220258,7.37E-16,8.25E-09,5.25E+01
61.34401566,7.66E-16,9.15E-09,5.63E+01
65.66125082,8.61E-16,1.02E-08,5.25E+01
59.40098793,1.10E-15,1.11E-08,5.35E+01
74.84753467,1.02E-15,8.38E-09,3.83E+01
90.94068779,6.32E-16,8.53E-09,4.04E+01
71.74990969,9.23E-16,1.05E-08,4.69E+01
86.08440783,1.30E-15,8.10E-09,2.90E+01
87.28012359,8.05E-16,1.08E-08,4.19E+01
113.3340175,7.45E-16,8.57E-09,2.99E+01
72.22646772,1.17E-15,8.70E-09,3.77E+01
46.36014233,1.27E-15,8.70E-09,5.64E+01
100.1985698,1.00E-15,8.24E-09,2.87E+01
73.75021716,1.79E-15,9.14E-09,3.06E+01
56.91276325,1.17E-15,9.89E-09,5.11E+01
60.61740507,1.72E-15,8.69E-09,3.71E+01
107.2831297,1.05E-15,8.23E-09,2.61E+01
137.9089827,1.40E-15,9.57E-09,1.90E+01
136.4554511,8.04E-16,8.10E-09,2.33E+01
185.5142385,1.17E-15,1.03E-08,1.60E+01
45.53259974,1.34E-15,8.30E-09,5.47E+01
80.00784762,8.93E-16,1.06E-08,4.31E+01
111.547172,1.57E-15,8.74E-09,2.12E+01
98.98296353,1.13E-15,9.21E-09,2.88E+01
113.180327,9.38E-16,8.43E-09,2.65E+01
113.1223878,9.46E-16,9.50E-09,2.80E+01
90.63938366,3.57E-16,8.09E-09,5.25E+01
97.78061212,9.01E-16,8.38E-09,3.12E+01
104.2929707,8.15E-16,8.97E-09,3.18E+01
98.58197674,9.13E-16,8.03E-09,3.01E+01
63.16173049,1.29E-15,1.04E-08,4.49E+01
72.89138423,1.31E-15,8.23E-09,3.44E+01
94.66076726,7.53E-16,8.14E-09,3.47E+01
86.85374747,1.09E-15,1.00E-08,3.50E+01
86.18893564,1.07E-15,8.29E-09,3.23E+01
95.03455257,1.09E-15,8.04E-09,2.86E+01
93.05556182,1.13E-15,9.33E-09,3.09E+01
44.74755012,1.29E-15,9.86E-09,6.18E+01
81.97309322,6.73E-16,9.26E-09,4.53E+01
95.87599058,8.72E-16,1.02E-08,3.57E+01
99.92247025,7.18E-16,8.83E-09,3.51E+01
82.80575954,9.90E-16,1.09E-08,4.01E+01
58.4127787,1.22E-15,9.54E-09,4.79E+01
67.96647138,1.21E-15,9.11E-09,4.04E+01
114.0054572,1.25E-15,8.32E-09,2.26E+01
108.6312935,9.60E-16,1.14E-08,3.18E+01
89.56087404,1.41E-15,8.55E-09,2.75E+01
111.1155502,1.24E-15,8.17E-09,2.31E+01
144.3044513,1.06E-15,9.34E-09,2.06E+01
69.71007988,6.44E-16,8.56E-09,5.23E+01
76.1088637,6.60E-16,8.48E-09,4.71E+01
36.40563491,8.82E-16,8.41E-09,8.48E+01
64.43601271,1.19E-15,8.53E-09,4.15E+01
78.21926755,1.24E-15,8.28E-09,3.30E+01
58.12434235,7.53E-16,1.11E-08,6.62E+01
84.85301669,9.60E-16,8.58E-09,3.52E+01
63.6287506,1.03E-15,8.40E-09,4.49E+01
67.72598123,1.52E-15,9.48E-09,3.69E+01
44.75792245,1.21E-15,9.46E-09,6.25E+01
64.77648805,1.72E-15,1.09E-08,3.88E+01
101.6659881,1.42E-15,9.95E-09,2.60E+01
72.91855477,4.90E-16,8.65E-09,5.76E+01
65.06092773,1.06E-15,8.19E-09,4.27E+01
74.5452096,7.03E-16,8.95E-09,4.79E+01
67.57395559,9.56E-16,8.98E-09,4.54E+01
67.26927203,1.74E-15,8.04E-09,3.20E+01
83.66329762,1.43E-15,9.89E-09,3.14E+01
96.35625077,9.86E-16,9.40E-09,3.21E+01
63.90624753,7.56E-16,8.09E-09,5.12E+01
41.927089,8.60E-16,1.03E-08,8.24E+01
54.11966784,9.15E-16,8.74E-09,5.71E+01
84.9282312,1.08E-15,8.96E-09,3.39E+01
75.81937842,7.90E-16,9.44E-09,4.56E+01
107.0443125,9.90E-16,9.00E-09,2.82E+01
106.5713585,5.45E-16,1.03E-08,4.07E+01
91.76468246,6.79E-16,1.05E-08,4.29E+01
77.50731968,1.06E-15,1.03E-08,4.02E+01
100.2665522,9.65E-16,8.08E-09,2.89E+01
100.3265503,1.54E-15,8.48E-09,2.34E+01
75.70372692,7.74E-16,1.14E-08,5.07E+01
64.33046473,1.03E-15,8.14E-09,4.37E+01
100.1880628,1.37E-15,1.11E-08,2.85E+01
104.3897157,1.33E-15,8.11E-09,2.37E+01
77.65735157,7.93E-16,9.88E-09,4.54E+01
100.0470999,2.11E-15,1.01E-08,2.19E+01
116.3799313,5.44E-16,8.78E-09,3.45E+01
76.68753013,6.30E-16,8.21E-09,4.71E+01
72.15114936,9.21E-16,9.31E-09,4.41E+01
44.63921908,9.02E-16,8.87E-09,7.03E+01
106.679767,1.24E-15,9.04E-09,2.53E+01
109.93432,1.02E-15,1.12E-08,3.01E+01
61.63900581,1.65E-15,8.42E-09,3.67E+01
55.66293549,9.29E-16,9.07E-09,5.61E+01
122.1429102,7.09E-16,1.06E-08,3.16E+01
83.94226777,1.12E-15,8.39E-09,3.26E+01
105.6882999,8.60E-16,9.10E-09,3.08E+01
78.12366228,8.46E-16,8.91E-09,4.15E+01
81.93696237,7.07E-16,8.27E-09,4.17E+01
52.96522169,1.24E-15,9.48E-09,5.22E+01
96.85823291,1.11E-15,8.42E-09,2.84E+01
100.5921574,1.03E-15,9.34E-09,2.99E+01
73.67605792,1.09E-15,8.77E-09,3.85E+01
85.72257571,1.21E-15,8.69E-09,3.13E+01
129.0911076,1.47E-15,8.22E-09,1.83E+01
59.97558382,7.45E-16,9.50E-09,5.95E+01
115.4632817,8.57E-16,8.38E-09,2.71E+01
76.68015399,1.20E-15,9.56E-09,3.68E+01
79.35512999,1.39E-15,9.78E-09,3.34E+01
119.708906,9.16E-16,9.36E-09,2.67E+01
57.53733763,6.83E-16,9.09E-09,6.34E+01
79.19883935,7.15E-16,8.32E-09,4.31E+01
60.5008504,9.61E-16,9.99E-09,5.33E+01
60.34322385,6.80E-16,8.21E-09,5.76E+01
71.75658156,7.33E-16,8.26E-09,4.68E+01
61.14507378,8.56E-16,9.50E-09,5.45E+01
121.185502,8.75E-16,8.30E-09,2.54E+01
64.92773761,5.44E-16,8.74E-09,6.17E+01
65.44061365,8.47E-16,1.00E-08,5.26E+01
41.74940643,1.11E-15,9.22E-09,6.90E+01
78.968169,9.69E-16,8.59E-09,3.77E+01
72.22546399,9.06E-16,1.04E-08,4.68E+01
74.61080955,9.66E-16,1.03E-08,4.38E+01
112.4764425,1.26E-15,1.04E-08,2.56E+01
51.60766985,9.07E-16,9.99E-09,6.43E+01
109.6997744,1.27E-15,1.04E-08,2.61E+01
97.74249835,1.35E-15,8.26E-09,2.53E+01
67.1026573,8.45E-16,1.07E-08,5.32E+01
77.47466295,7.52E-16,8.49E-09,4.34E+01
72.01563332,6.01E-16,8.70E-09,5.28E+01
84.71966653,1.20E-15,1.06E-08,3.52E+01
66.28535725,7.67E-16,8.62E-09,5.06E+01
53.50032139,1.04E-15,1.00E-08,5.81E+01
